"year","month","origin","sum"
"2016","4","IAH","80011"
"2016","4","ICT","5306"
"2016","4","IDA","-58"
"2016","4","ILM","-483"
"2016","4","IMT","-4"
"2016","4","IND","11822"
"2016","4","INL","893"
"2016","4","ISN","-373"
"2016","4","ISP","1247"
"2016","4","ITH","166"
"2016","4","ITO","-777"
"2016","4","JAC","623"
"2016","4","JAN","-9"
"2016","4","JAX","4859"
"2016","4","JFK","83250"
"2016","4","JLN","802"
"2016","4","JMS","-371"
"2016","4","JNU","-2456"
"2016","4","KOA","-1489"
"2016","4","KTN","-813"
"2016","4","LAN","611"
"2016","4","LAR","-112"
"2016","4","LAS","131609"
"2016","4","LAW","690"
"2016","4","LAX","143715"
"2016","4","LBB","1907"
"2016","4","LBE","550"
"2016","4","LCH","-33"
"2016","4","LEX","1479"
"2016","4","LFT","396"
"2016","4","LGA","68828"
"2016","4","LGB","2543"
"2016","4","LIH","-2799"
"2016","4","LIT","1622"
"2016","4","LNK","677"
"2016","4","LRD","318"
"2016","4","LSE","220"
"2016","4","LWS","-424"
"2016","4","MAF","2537"
"2016","4","MBS","-152"
"2016","4","MCI","18558"
"2016","4","MCO","87690"
"2016","4","MDT","215"
"2016","4","MDW","48774"
"2016","4","MEI","1703"
"2016","4","MEM","7006"
"2016","4","MFE","531"
"2016","4","MFR","1842"
"2016","4","MGM","235"
"2016","4","MHT","2330"
"2016","4","MIA","53541"
"2016","4","MKE","13226"
"2016","4","MKG","434"
"2016","4","MLB","694"
"2016","4","MLI","295"
"2016","4","MLU","476"
"2016","4","MMH","-15"
"2016","4","MOB","1059"
"2016","4","MOT","-60"
"2016","4","MQT","540"
"2016","4","MRY","126"
"2016","4","MSN","-108"
"2016","4","MSO","-698"
"2016","4","MSP","33749"
"2016","4","MSY","28653"
"2016","4","MTJ","-287"
"2016","4","MYR","3484"
"2016","4","OAJ","453"
"2016","4","OAK","26506"
"2016","4","OGG","3769"
"2016","4","OKC","3751"
"2016","4","OMA","2453"
"2016","4","OME","-189"
"2016","4","ONT","11402"
"2016","4","ORD","161472"
"2016","4","ORF","4948"
"2016","4","ORH","797"
"2016","4","OTH","398"
"2016","4","OTZ","-340"
"2016","4","PAH","713"
"2016","4","PBG","13"
"2016","4","PBI","21922"
"2016","4","PDX","10512"
"2016","4","PHF","120"
"2016","4","PHL","36123"
"2016","4","PHX","66522"
"2016","4","PIA","1611"
"2016","4","PIB","859"
"2016","4","PIH","-720"
"2016","4","PIT","8338"
"2016","4","PLN","1539"
"2016","4","PNS","1714"
"2016","4","PPG","2428"
"2016","4","PSC","2540"
"2016","4","PSE","518"
"2016","4","PSG","-607"
"2016","4","PSP","4847"
"2016","4","PVD","3963"
"2016","4","PWM","1722"
"2016","4","RAP","390"
"2016","4","RDD","869"
"2016","4","RDM","641"
"2016","4","RDU","19508"
"2016","4","RHI","-2"
"2016","4","RIC","6532"
"2016","4","RKS","260"
"2016","4","RNO","8113"
"2016","4","ROA","2866"
"2016","4","ROC","1867"
"2016","4","ROW","-110"
"2016","4","RST","33"
"2016","4","RSW","23103"
"2016","4","SAF","1735"
"2016","4","SAN","35941"
"2016","4","SAT","19849"
"2016","4","SAV","3462"
"2016","4","SBA","2518"
"2016","4","SBN","3468"
"2016","4","SBP","2771"
"2016","4","SCC","-485"
"2016","4","SCE","-60"
"2016","4","SDF","6015"
"2016","4","SEA","32074"
"2016","4","SFO","120961"
"2016","4","SGF","101"
"2016","4","SGU","-18"
"2016","4","SHV","2010"
"2016","4","SIT","-621"
"2016","4","SJC","21006"
"2016","4","SJT","145"
"2016","4","SJU","11099"
"2016","4","SLC","20214"
"2016","4","SMF","19488"
"2016","4","SMX","121"
"2016","4","SNA","18439"
"2016","4","SPI","659"
"2016","4","SPS","-225"
"2016","4","SRQ","3595"
"2016","4","STL","32790"
"2016","4","STT","283"
"2016","4","STX","-7"
"2016","4","SUN","-523"
"2016","4","SWF","327"
"2016","4","SYR","2608"
"2016","4","TLH","834"
"2016","4","TPA","40356"
"2016","4","TRI","860"
"2016","4","TTN","-581"
"2016","4","TUL","4566"
"2016","4","TUS","8778"
"2016","4","TVC","378"
"2016","4","TWF","-689"
"2016","4","TXK","364"
"2016","4","TYR","-35"
"2016","4","TYS","2213"
"2016","4","UST","201"
"2016","4","VLD","245"
"2016","4","VPS","1216"
"2016","4","WRG","-441"
"2016","4","XNA","3815"
"2016","4","YAK","-561"
"2016","4","YUM","-692"
"2016","5","ABE","625"
"2016","5","ABQ","12909"
"2016","5","ABR","-348"
"2016","5","ABY","1182"
"2016","5","ACK","525"
"2016","5","ACT","509"
"2016","5","ACV","2297"
"2016","5","ACY","3427"
"2016","5","ADK","-102"
"2016","5","ADQ","135"
"2016","5","AEX","583"
"2016","5","AGS","1256"
"2016","5","ALB","3275"
"2016","5","AMA","1749"
"2016","5","ANC","-741"
"2016","5","APN","605"
"2016","5","ASE","444"
"2016","5","ATL","222287"
"2016","5","ATW","-272"
"2016","5","AUS","42697"
"2016","5","AVL","1367"
"2016","5","AVP","1440"
"2016","5","AZO","-359"
"2016","5","BDL","8035"
"2016","5","BET","-728"
"2016","5","BFF","40"
"2016","5","BFL","338"
"2016","5","BGM","-402"
"2016","5","BGR","-176"
"2016","5","BHM","8913"
"2016","5","BIL","-237"
"2016","5","BIS","148"
"2016","5","BJI","-63"
"2016","5","BLI","-507"
"2016","5","BMI","809"
"2016","5","BNA","39921"
"2016","5","BOI","4681"
"2016","5","BOS","56599"
"2016","5","BPT","1156"
"2016","5","BQK","41"
"2016","5","BQN","1009"
"2016","5","BRD","-232"
"2016","5","BRO","-354"
"2016","5","BRW","-428"
"2016","5","BTM","1091"
"2016","5","BTR","6726"
"2016","5","BTV","1082"
"2016","5","BUF","5463"
"2016","5","BUR","9096"
"2016","5","BWI","62337"
"2016","5","BZN","2661"
"2016","5","CAE","4899"
"2016","5","CAK","3981"
"2016","5","CDC","-266"
"2016","5","CDV","-330"
"2016","5","CHA","2305"
"2016","5","CHO","4667"
"2016","5","CHS","8764"
"2016","5","CID","745"
"2016","5","CIU","113"
"2016","5","CLE","15112"
"2016","5","CLL","-150"
"2016","5","CLT","87573"
"2016","5","CMH","11003"
"2016","5","CMX","1647"
"2016","5","COD","-353"
"2016","5","COS","5578"
"2016","5","CPR","104"
"2016","5","CRP","1226"
"2016","5","CRW","2036"
"2016","5","CSG","402"
"2016","5","CVG","10863"
"2016","5","CWA","-39"
"2016","5","DAB","1143"
"2016","5","DAL","67356"
"2016","5","DAY","1985"
"2016","5","DCA","41573"
"2016","5","DEN","181794"
"2016","5","DFW","181245"
"2016","5","DHN","183"
"2016","5","DLH","973"
"2016","5","DRO","1646"
"2016","5","DSM","7481"
"2016","5","DTW","65218"
"2016","5","DVL","71"
"2016","5","EAU","535"
"2016","5","ECP","1503"
"2016","5","EGE","389"
"2016","5","EKO","-370"
"2016","5","ELM","-50"
"2016","5","ELP","7153"
"2016","5","ERI","427"
"2016","5","ESC","-197"
"2016","5","EUG","4214"
"2016","5","EVV","1749"
"2016","5","EWN","27"
"2016","5","EWR","81455"
"2016","5","EYW","1201"
"2016","5","FAI","-961"
"2016","5","FAR","1122"
"2016","5","FAT","6901"
"2016","5","FAY","537"
"2016","5","FCA","-354"
"2016","5","FLG","-454"
"2016","5","FLL","77003"
"2016","5","FNT","-529"
"2016","5","FSD","1235"
"2016","5","FSM","195"
"2016","5","FWA","1343"
"2016","5","GCC","-68"
"2016","5","GEG","-480"
"2016","5","GFK","-432"
"2016","5","GGG","-300"
"2016","5","GJT","120"
"2016","5","GNV","1548"
"2016","5","GPT","391"
"2016","5","GRB","1174"
"2016","5","GRK","661"
"2016","5","GRR","1253"
"2016","5","GSO","2913"
"2016","5","GSP","4347"
"2016","5","GTF","-380"
"2016","5","GTR","289"
"2016","5","GUM","482"
"2016","5","HDN","-187"
"2016","5","HIB","487"
"2016","5","HLN","-576"
"2016","5","HNL","3078"
"2016","5","HOB","96"
"2016","5","HOU","52171"
"2016","5","HPN","5156"
"2016","5","HRL","1908"
"2016","5","HSV","1517"
"2016","5","HYA","17"
"2016","5","HYS","285"
"2016","5","IAD","18832"
"2016","5","IAG","156"
"2016","5","IAH","130280"
"2016","5","ICT","5301"
"2016","5","IDA","-221"
"2016","5","ILM","479"
"2016","5","IMT","517"
"2016","5","IND","12595"
"2016","5","INL","586"
"2016","5","ISN","809"
"2016","5","ISP","1424"
"2016","5","ITH","351"
"2016","5","ITO","-298"
"2016","5","JAC","-385"
"2016","5","JAN","2741"
"2016","5","JAX","12501"
"2016","5","JFK","54963"
"2016","5","JLN","-9"
"2016","5","JMS","-143"
"2016","5","JNU","-1841"
"2016","5","KOA","-1687"
"2016","5","KTN","-479"
"2016","5","LAN","2071"
"2016","5","LAR","446"
"2016","5","LAS","101756"
"2016","5","LAW","399"
"2016","5","LAX","168979"
"2016","5","LBB","2834"
"2016","5","LBE","-194"
"2016","5","LCH","223"
"2016","5","LEX","2777"
"2016","5","LFT","2282"
"2016","5","LGA","70646"
"2016","5","LGB","5766"
"2016","5","LIH","-1843"
"2016","5","LIT","4695"
"2016","5","LNK","-165"
"2016","5","LRD","-364"
"2016","5","LSE","-296"
"2016","5","LWS","-304"
"2016","5","MAF","1611"
"2016","5","MBS","794"
"2016","5","MCI","34286"
"2016","5","MCO","84911"
"2016","5","MDT","2666"
"2016","5","MDW","68765"
"2016","5","MEI","770"
"2016","5","MEM","8823"
"2016","5","MFE","1543"
"2016","5","MFR","2239"
"2016","5","MGM","708"
"2016","5","MHT","842"
"2016","5","MIA","83249"
"2016","5","MKE","10564"
"2016","5","MKG","904"
"2016","5","MLB","370"
"2016","5","MLI","1148"
"2016","5","MLU","2835"
"2016","5","MOB","2247"
"2016","5","MOT","-704"
"2016","5","MQT","-321"
"2016","5","MRY","-552"
"2016","5","MSN","815"
"2016","5","MSO","-358"
"2016","5","MSP","40374"
"2016","5","MSY","33669"
"2016","5","MTJ","-266"
"2016","5","MVY","-30"
"2016","5","MYR","2428"
"2016","5","OAJ","653"
"2016","5","OAK","26931"
"2016","5","OGG","966"
"2016","5","OKC","11541"
"2016","5","OMA","8481"
"2016","5","OME","-485"
"2016","5","ONT","16306"
"2016","5","ORD","245039"
"2016","5","ORF","9276"
"2016","5","ORH","590"
"2016","5","OTH","331"
"2016","5","OTZ","-405"
"2016","5","PAH","981"
"2016","5","PBG","253"
"2016","5","PBI","21164"
"2016","5","PDX","14908"
"2016","5","PHF","265"
"2016","5","PHL","42698"
"2016","5","PHX","71535"
"2016","5","PIA","1982"
"2016","5","PIB","353"
"2016","5","PIH","-302"
"2016","5","PIT","8688"
"2016","5","PLN","1012"
"2016","5","PNS","2981"
"2016","5","PPG","22"
"2016","5","PSC","914"
"2016","5","PSE","-613"
"2016","5","PSG","-452"
"2016","5","PSP","7929"
"2016","5","PVD","1969"
"2016","5","PWM","1281"
"2016","5","RAP","-217"
"2016","5","RDD","1827"
"2016","5","RDM","-99"
"2016","5","RDU","22337"
"2016","5","RHI","651"
"2016","5","RIC","11474"
"2016","5","RKS","375"
"2016","5","RNO","6909"
"2016","5","ROA","1377"
"2016","5","ROC","1386"
"2016","5","ROW","-89"
"2016","5","RST","234"
"2016","5","RSW","17728"
"2016","5","SAF","1152"
"2016","5","SAN","39404"
"2016","5","SAT","18805"
"2016","5","SAV","6013"
"2016","5","SBA","6640"
"2016","5","SBN","1606"
"2016","5","SBP","1760"
"2016","5","SCC","-821"
"2016","5","SCE","404"
"2016","5","SDF","7391"
"2016","5","SEA","25252"
"2016","5","SFO","161104"
"2016","5","SGF","1273"
"2016","5","SGU","404"
"2016","5","SHV","2198"
"2016","5","SIT","-328"
"2016","5","SJC","24385"
"2016","5","SJT","2020"
"2016","5","SJU","13975"
"2016","5","SLC","22972"
"2016","5","SMF","21588"
"2016","5","SMX","934"
"2016","5","SNA","25675"
"2016","5","SPI","1943"
"2016","5","SPS","190"
"2016","5","SRQ","4195"
"2016","5","STL","45872"
"2016","5","STT","-230"
"2016","5","STX","84"
"2016","5","SUN","347"
"2016","5","SWF","188"
"2016","5","SYR","2641"
"2016","5","TLH","1576"
"2016","5","TPA","44287"
"2016","5","TRI","261"
"2016","5","TTN","1040"
"2016","5","TUL","6134"
"2016","5","TUS","7467"
"2016","5","TVC","653"
"2016","5","TWF","-318"
"2016","5","TXK","881"
"2016","5","TYR","-10"
"2016","5","TYS","2457"
"2016","5","UST","945"
"2016","5","VLD","817"
"2016","5","VPS","1001"
"2016","5","WRG","-380"
"2016","5","WYS","79"
"2016","5","XNA","2890"
"2016","5","YAK","-660"
"2016","5","YUM","-841"
"2016","6","ABE","2199"
"2016","6","ABI","143"
"2016","6","ABQ","24985"
"2016","6","ABR","-189"
"2016","6","ABY","645"
"2016","6","ACK","1174"
"2016","6","ACT","278"
"2016","6","ACV","538"
"2016","6","ACY","3276"
"2016","6","ADK","12"
"2016","6","ADQ","-406"
"2016","6","AEX","1743"
"2016","6","AGS","2579"
"2016","6","AKN","-250"
"2016","6","ALB","6312"
"2016","6","AMA","2799"
"2016","6","ANC","-977"
"2016","6","APN","210"
"2016","6","ASE","486"
"2016","6","ATL","437217"
"2016","6","ATW","858"
"2016","6","AUS","47077"
"2016","6","AVL","5522"
"2016","6","AVP","49"
"2016","6","AZO","493"
"2016","6","BDL","12357"
"2016","6","BET","-751"
"2016","6","BFL","-585"
"2016","6","BGM","-277"
"2016","6","BGR","1287"
"2016","6","BHM","15650"
"2016","6","BIL","-231"
"2016","6","BIS","1501"
"2016","6","BJI","-66"
"2016","6","BLI","-121"
"2016","6","BMI","1124"
"2016","6","BNA","65937"
"2016","6","BOI","6822"
"2016","6","BOS","96130"
"2016","6","BPT","473"
"2016","6","BQK","848"
"2016","6","BQN","1990"
"2016","6","BRD","115"
"2016","6","BRO","2987"
"2016","6","BRW","-75"
"2016","6","BTM","-360"
"2016","6","BTR","10702"
"2016","6","BTV","3562"
"2016","6","BUF","7758"
"2016","6","BUR","16494"
"2016","6","BWI","119941"
"2016","6","BZN","556"
"2016","6","CAE","5735"
"2016","6","CAK","3434"
"2016","6","CDC","-110"
"2016","6","CDV","-388"
"2016","6","CHA","6896"
"2016","6","CHO","954"
"2016","6","CHS","18054"
"2016","6","CID","1116"
"2016","6","CIU","-79"
"2016","6","CLE","27960"
"2016","6","CLL","949"
"2016","6","CLT","130391"
"2016","6","CMH","17220"
"2016","6","CMX","715"
"2016","6","COD","-188"
"2016","6","COS","10438"
"2016","6","CPR","612"
"2016","6","CRP","1681"
"2016","6","CRW","4694"
"2016","6","CSG","898"
"2016","6","CVG","12695"
"2016","6","CWA","10"
"2016","6","DAB","1680"
"2016","6","DAL","111170"
"2016","6","DAY","2586"
"2016","6","DCA","84448"
"2016","6","DEN","250071"
"2016","6","DFW","325504"
"2016","6","DHN","1350"
"2016","6","DLG","-174"
"2016","6","DLH","2094"
"2016","6","DRO","836"
"2016","6","DSM","5310"
"2016","6","DTW","84107"
"2016","6","DVL","981"
"2016","6","EAU","401"
"2016","6","ECP","3728"
"2016","6","EGE","-126"
"2016","6","EKO","-272"
"2016","6","ELM","311"
"2016","6","ELP","13365"
"2016","6","ERI","-32"
"2016","6","ESC","1236"
"2016","6","EUG","2227"
"2016","6","EVV","797"
"2016","6","EWN","416"
"2016","6","EWR","153993"
"2016","6","EYW","3036"
"2016","6","FAI","874"
"2016","6","FAR","1773"
"2016","6","FAT","7999"
"2016","6","FAY","457"
"2016","6","FCA","481"
"2016","6","FLG","213"
"2016","6","FLL","88344"
"2016","6","FNT","528"
"2016","6","FSD","1598"
"2016","6","FSM","896"
"2016","6","FWA","2928"
"2016","6","GCC","-254"
"2016","6","GCK","1836"
"2016","6","GEG","3804"
"2016","6","GFK","1356"
"2016","6","GGG","1115"
"2016","6","GJT","-850"
"2016","6","GNV","5844"
"2016","6","GPT","3022"
"2016","6","GRB","1712"
"2016","6","GRK","1386"
"2016","6","GRR","3952"
"2016","6","GSO","6206"
"2016","6","GSP","10146"
"2016","6","GST","-16"
"2016","6","GTF","-22"
"2016","6","GTR","398"
"2016","6","GUC","-19"
"2016","6","GUM","78"
"2016","6","HDN","219"
"2016","6","HIB","1122"
"2016","6","HLN","-599"
"2016","6","HNL","7742"
"2016","6","HOB","584"
"2016","6","HOU","92096"
"2016","6","HPN","8130"
"2016","6","HRL","2862"
"2016","6","HSV","3438"
"2016","6","HYA","162"
"2016","6","HYS","-107"
"2016","6","IAD","54420"
"2016","6","IAG","133"
"2016","6","IAH","171413"
"2016","6","ICT","2846"
"2016","6","IDA","-671"
"2016","6","ILM","3696"
"2016","6","IMT","79"
"2016","6","IND","30371"
"2016","6","INL","826"
"2016","6","ISN","840"
"2016","6","ISP","4905"
"2016","6","ITH","379"
"2016","6","ITO","-398"
"2016","6","JAC","3091"
"2016","6","JAN","4297"
"2016","6","JAX","17874"
"2016","6","JFK","118806"
"2016","6","JLN","151"
"2016","6","JMS","1305"
"2016","6","JNU","-830"
"2016","6","KOA","5255"
"2016","6","KTN","-1283"
"2016","6","LAN","454"
"2016","6","LAR","505"
"2016","6","LAS","178805"
"2016","6","LAW","318"
"2016","6","LAX","308292"
"2016","6","LBB","3866"
"2016","6","LBE","-96"
"2016","6","LCH","575"
"2016","6","LEX","3878"
"2016","6","LFT","3322"
"2016","6","LGA","143383"
"2016","6","LGB","6112"
"2016","6","LIH","2078"
"2016","6","LIT","5518"
"2016","6","LNK","624"
"2016","6","LRD","1447"
"2016","6","LSE","-94"
"2016","6","LWS","-372"
"2016","6","MAF","3876"
"2016","6","MBS","-501"
"2016","6","MCI","35386"
"2016","6","MCO","133340"
"2016","6","MDT","1769"
"2016","6","MDW","89028"
"2016","6","MEI","1692"
"2016","6","MEM","15156"
"2016","6","MFE","3335"
"2016","6","MFR","1807"
"2016","6","MGM","2511"
"2016","6","MHK","-7"
"2016","6","MHT","4119"
"2016","6","MIA","101442"
"2016","6","MKE","22583"
"2016","6","MKG","269"
"2016","6","MLB","1710"
"2016","6","MLI","2848"
"2016","6","MLU","2726"
"2016","6","MOB","3659"
"2016","6","MOT","1652"
"2016","6","MQT","-163"
"2016","6","MRY","1043"
"2016","6","MSN","3033"
"2016","6","MSO","139"
"2016","6","MSP","105297"
"2016","6","MSY","46405"
"2016","6","MTJ","302"
"2016","6","MVY","949"
"2016","6","MYR","4710"
"2016","6","OAJ","1954"
"2016","6","OAK","49851"
"2016","6","OGG","8240"
"2016","6","OKC","12243"
"2016","6","OMA","15189"
"2016","6","OME","-260"
"2016","6","ONT","12650"
"2016","6","ORD","270849"
"2016","6","ORF","11463"
"2016","6","ORH","988"
"2016","6","OTH","223"
"2016","6","OTZ","-434"
"2016","6","PAH","-6"
"2016","6","PBG","343"
"2016","6","PBI","22005"
"2016","6","PDX","35191"
"2016","6","PHF","669"
"2016","6","PHL","66050"
"2016","6","PHX","140333"
"2016","6","PIA","238"
"2016","6","PIB","279"
"2016","6","PIH","-587"
"2016","6","PIT","16192"
"2016","6","PLN","544"
"2016","6","PNS","3975"
"2016","6","PPG","-189"
"2016","6","PSC","-272"
"2016","6","PSE","358"
"2016","6","PSG","-554"
"2016","6","PSP","4249"
"2016","6","PVD","5565"
"2016","6","PWM","5077"
"2016","6","RAP","2377"
"2016","6","RDD","94"
"2016","6","RDM","2420"
"2016","6","RDU","35383"
"2016","6","RHI","96"
"2016","6","RIC","21951"
"2016","6","RKS","90"
"2016","6","RNO","11301"
"2016","6","ROA","1443"
"2016","6","ROC","4856"
"2016","6","ROW","137"
"2016","6","RST","259"
"2016","6","RSW","18634"
"2016","6","SAF","2211"
"2016","6","SAN","52908"
"2016","6","SAT","32136"
"2016","6","SAV","7680"
"2016","6","SBA","4118"
"2016","6","SBN","1229"
"2016","6","SBP","1893"
"2016","6","SCC","-517"
"2016","6","SCE","222"
"2016","6","SDF","10393"
"2016","6","SEA","98373"
"2016","6","SFO","161158"
"2016","6","SGF","3258"
"2016","6","SGU","229"
"2016","6","SHV","5223"
"2016","6","SIT","-599"
"2016","6","SJC","39781"
"2016","6","SJT","1235"
"2016","6","SJU","15397"
"2016","6","SLC","56271"
"2016","6","SMF","38456"
"2016","6","SMX","427"
"2016","6","SNA","25258"
"2016","6","SPI","841"
"2016","6","SPS","921"
"2016","6","SRQ","1841"
"2016","6","STL","58292"
"2016","6","STT","3759"
"2016","6","STX","479"
"2016","6","SUN","-114"
"2016","6","SWF","574"
"2016","6","SYR","1516"
"2016","6","TLH","1766"
"2016","6","TPA","70405"
"2016","6","TRI","2548"
"2016","6","TTN","2181"
"2016","6","TUL","11493"
"2016","6","TUS","12235"
"2016","6","TVC","1098"
"2016","6","TWF","-452"
"2016","6","TXK","2565"
"2016","6","TYS","7184"
"2016","6","UST","7"
"2016","6","VLD","1294"
"2016","6","VPS","5202"
"2016","6","WRG","-308"
"2016","6","WYS","147"
"2016","6","XNA","6046"
"2016","6","YAK","-517"
"2016","6","YUM","-537"
"2016","7","ABE","5163"
"2016","7","ABI","248"
"2016","7","ABQ","22880"
"2016","7","ABR","297"
"2016","7","ABY","625"
"2016","7","ACK","4072"
"2016","7","ACT","849"
"2016","7","ACV","1206"
"2016","7","ACY","5533"
"2016","7","ADK","-34"
"2016","7","ADQ","-149"
"2016","7","AEX","2850"
"2016","7","AGS","4728"
"2016","7","AKN","82"
"2016","7","ALB","14328"
"2016","7","AMA","1398"
"2016","7","ANC","4714"
"2016","7","APN","208"
"2016","7","ASE","1849"
"2016","7","ATL","584685"
"2016","7","ATW","89"
"2016","7","AUS","57735"
"2016","7","AVL","5998"
"2016","7","AVP","1895"
"2016","7","AZO","-5"
"2016","7","BDL","14310"
"2016","7","BET","-776"
"2016","7","BFL","1316"
"2016","7","BGM","606"
"2016","7","BGR","1334"
"2016","7","BHM","15327"
"2016","7","BIL","687"
"2016","7","BIS","1768"
"2016","7","BJI","1115"
"2016","7","BMI","1148"
"2016","7","BNA","82370"
"2016","7","BOI","9723"
"2016","7","BOS","182097"
"2016","7","BPT","1625"
"2016","7","BQK","1517"
"2016","7","BQN","3283"
"2016","7","BRD","444"
"2016","7","BRO","1438"
"2016","7","BRW","-268"
"2016","7","BTM","802"
"2016","7","BTR","13745"
"2016","7","BTV","7515"
"2016","7","BUF","19150"
"2016","7","BUR","19307"
"2016","7","BWI","173689"
"2016","7","BZN","3855"
"2016","7","CAE","7982"
"2016","7","CAK","4720"
"2016","7","CDC","-209"
"2016","7","CDV","-210"
"2016","7","CHA","4534"
"2016","7","CHO","4765"
"2016","7","CHS","27627"
"2016","7","CID","2463"
"2016","7","CIU","235"
"2016","7","CLE","47589"
"2016","7","CLL","658"
"2016","7","CLT","157152"
"2016","7","CMH","25977"
"2016","7","CMX","865"
"2016","7","COD","706"
"2016","7","COS","7362"
"2016","7","CPR","-11"
"2016","7","CRP","1194"
"2016","7","CRW","5655"
"2016","7","CSG","1480"
"2016","7","CVG","17165"
"2016","7","CWA","846"
"2016","7","DAB","1894"
"2016","7","DAL","106470"
"2016","7","DAY","7300"
"2016","7","DCA","110465"
"2016","7","DEN","296904"
"2016","7","DFW","341855"
"2016","7","DHN","3479"
"2016","7","DLG","35"
"2016","7","DLH","4506"
"2016","7","DRO","3006"
"2016","7","DSM","8835"
"2016","7","DTW","124379"
"2016","7","DVL","-67"
"2016","7","EAU","550"
"2016","7","ECP","4948"
"2016","7","EGE","122"
"2016","7","EKO","120"
"2016","7","ELM","157"
"2016","7","ELP","13521"
"2016","7","ERI","1114"
"2016","7","ESC","469"
"2016","7","EUG","1412"
"2016","7","EVV","6502"
"2016","7","EWN","1230"
"2016","7","EWR","255061"
"2016","7","EYW","966"
